date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:40:44	192205/192205	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search?updated-max=2019-04-02T11:48:00%2B01:00&max-results=10&reverse-paginate=true&start=10&by-date=false	./palistudies_mirror/palistudies.blogspot.com/searchd0cc.html	(from https://palistudies.blogspot.com/search?updated-max=2022-10-09T15:10:00%2B01:00&max-results=10&reverse-paginate=true)
23:40:45	190868/190868	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search?updated-max=2019-03-19T06:35:00-07:00&max-results=10	./palistudies_mirror/palistudies.blogspot.com/search60e8.html	(from https://palistudies.blogspot.com/search?updated-max=2019-03-19T13:35:00Z&max-results=10)
23:40:46	192221/192221	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search?updated-max=2018-06-04T20:00:00%2B01:00&max-results=10&start=10&by-date=false	./palistudies_mirror/palistudies.blogspot.com/search0bac.html	(from https://palistudies.blogspot.com/search?updated-max=2019-03-19T13:35:00Z&max-results=10)
23:40:47	191756/191756	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search?updated-max=2019-04-02T03:48:00-07:00&max-results=10	./palistudies_mirror/palistudies.blogspot.com/searche8c4.html	(from https://palistudies.blogspot.com/search?updated-max=2019-04-02T11:48:00%2B01:00&max-results=10)
23:40:48	191867/191867	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search?updated-max=2018-06-05T09:00:00%2B01:00&max-results=10&start=10&by-date=false	./palistudies_mirror/palistudies.blogspot.com/search1697.html	(from https://palistudies.blogspot.com/search?updated-max=2019-04-02T11:48:00%2B01:00&max-results=10)
23:40:49	191823/191823	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search?updated-max=2019-05-08T09:45:00-07:00&max-results=10	./palistudies_mirror/palistudies.blogspot.com/searcha05c.html	(from https://palistudies.blogspot.com/search?updated-max=2019-05-08T17:45:00%2B01:00&max-results=10)
23:40:50	192059/192059	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search?updated-max=2018-06-07T11:51:00%2B01:00&max-results=10&start=10&by-date=false	./palistudies_mirror/palistudies.blogspot.com/search40e7.html	(from https://palistudies.blogspot.com/search?updated-max=2019-05-08T17:45:00%2B01:00&max-results=10)
23:40:51	192217/192217	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search?updated-max=2019-08-23T04:40:00-07:00&max-results=10	./palistudies_mirror/palistudies.blogspot.com/search250d.html	(from https://palistudies.blogspot.com/search?updated-max=2019-08-23T12:40:00%2B01:00&max-results=10)
23:40:52	191711/191711	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search?updated-max=2018-06-09T16:04:00%2B01:00&max-results=10&start=10&by-date=false	./palistudies_mirror/palistudies.blogspot.com/search98d1.html	(from https://palistudies.blogspot.com/search?updated-max=2019-08-23T12:40:00%2B01:00&max-results=10)
23:40:53	192287/192287	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search?updated-max=2019-10-14T05:15:00-07:00&max-results=10	./palistudies_mirror/palistudies.blogspot.com/search7f17.html	(from https://palistudies.blogspot.com/search?updated-max=2019-10-14T13:15:00%2B01:00&max-results=10)
23:40:54	191786/191786	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search?updated-max=2018-06-22T13:21:00%2B01:00&max-results=10&start=10&by-date=false	./palistudies_mirror/palistudies.blogspot.com/searchcd20.html	(from https://palistudies.blogspot.com/search?updated-max=2019-10-14T13:15:00%2B01:00&max-results=10)
23:40:55	191761/191761	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search?updated-max=2019-11-10T07:33:00-08:00&max-results=10	./palistudies_mirror/palistudies.blogspot.com/searchf6c5.html	(from https://palistudies.blogspot.com/search?updated-max=2019-11-10T15:33:00Z&max-results=10)
23:40:56	191355/191355	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search?updated-max=2018-09-24T18:07:00%2B01:00&max-results=10&start=10&by-date=false	./palistudies_mirror/palistudies.blogspot.com/searchc7de.html	(from https://palistudies.blogspot.com/search?updated-max=2019-11-10T15:33:00Z&max-results=10)
23:40:57	191610/191610	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search?updated-max=2020-01-30T08:17:00-08:00&max-results=10	./palistudies_mirror/palistudies.blogspot.com/searchf949.html	(from https://palistudies.blogspot.com/search?updated-max=2020-01-30T16:17:00Z&max-results=10)
23:40:59	191317/191317	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search?updated-max=2018-12-20T16:56:00Z&max-results=10&start=10&by-date=false	./palistudies_mirror/palistudies.blogspot.com/search904c.html	(from https://palistudies.blogspot.com/search?updated-max=2020-01-30T16:17:00Z&max-results=10)
23:41:00	191549/191549	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search?updated-max=2022-10-09T07:10:00-07:00&max-results=10	./palistudies_mirror/palistudies.blogspot.com/search0fbe.html	(from https://palistudies.blogspot.com/search?updated-max=2022-10-09T15:10:00%2B01:00&max-results=10)
23:41:01	191989/191989	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search?updated-max=2019-04-02T11:48:00%2B01:00&max-results=10&start=10&by-date=false	./palistudies_mirror/palistudies.blogspot.com/search7518.html	(from https://palistudies.blogspot.com/search?updated-max=2022-10-09T15:10:00%2B01:00&max-results=10)
23:41:02	98361/98361	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search/label/-in?updated-max=2019-04-02T03:48:00-07:00&max-results=20&start=20&by-date=false	./palistudies_mirror/palistudies.blogspot.com/search/label/-in5ff4.html	(from https://palistudies.blogspot.com/search/label/-in?updated-max=2019-04-02T11:48:00%2B01:00&max-results=20&start=20&by-date=false)
23:41:03	98565/98565	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search/label/%27to%20be%27?updated-max=2018-05-19T07:00:00-07:00&max-results=20&start=20&by-date=false	./palistudies_mirror/palistudies.blogspot.com/search/label/'to%20be'77ee.html	(from https://palistudies.blogspot.com/search/label/%27to%20be%27?updated-max=2018-05-19T15:00:00%2B01:00&max-results=20&start=20&by-date=false)
23:41:04	98441/98441	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search/label/ablative?updated-max=2018-06-04T12:00:00-07:00&max-results=20&start=20&by-date=false	./palistudies_mirror/palistudies.blogspot.com/search/label/ablativec4cf.html	(from https://palistudies.blogspot.com/search/label/ablative?updated-max=2018-06-04T20:00:00%2B01:00&max-results=20&start=20&by-date=false)
23:41:05	98457/98457	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search/label/absolutes?updated-max=2018-05-26T15:43:00-07:00&max-results=20&start=20&by-date=false	./palistudies_mirror/palistudies.blogspot.com/search/label/absolutescdd5.html	(from https://palistudies.blogspot.com/search/label/absolutes?updated-max=2018-05-26T23:43:00%2B01:00&max-results=20&start=20&by-date=false)
23:41:06	98473/98473	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search/label/absolutive?updated-max=2018-05-28T07:48:00-07:00&max-results=20&start=20&by-date=false	./palistudies_mirror/palistudies.blogspot.com/search/label/absolutive2b32.html	(from https://palistudies.blogspot.com/search/label/absolutive?updated-max=2018-05-28T15:48:00%2B01:00&max-results=20&start=20&by-date=false)
23:41:07	98535/98535	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search/label/abstract%20noun?updated-max=2018-05-28T07:48:00-07:00&max-results=20&start=20&by-date=false	./palistudies_mirror/palistudies.blogspot.com/search/label/abstract%20noun2b32.html	(from https://palistudies.blogspot.com/search/label/abstract%20noun?updated-max=2018-05-28T15:48:00%2B01:00&max-results=20&start=20&by-date=false)
23:41:08	98473/98473	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search/label/accusative?updated-max=2018-06-01T04:00:00-07:00&max-results=20&start=20&by-date=false	./palistudies_mirror/palistudies.blogspot.com/search/label/accusative29e8.html	(from https://palistudies.blogspot.com/search/label/accusative?updated-max=2018-06-01T12:00:00%2B01:00&max-results=20&start=20&by-date=false)
23:41:09	98503/98503	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search/label/action%20noun?updated-max=2018-05-28T07:48:00-07:00&max-results=20&start=20&by-date=false	./palistudies_mirror/palistudies.blogspot.com/search/label/action%20noun2b32.html	(from https://palistudies.blogspot.com/search/label/action%20noun?updated-max=2018-05-28T15:48:00%2B01:00&max-results=20&start=20&by-date=false)
23:41:10	98473/98473	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search/label/adjectives?updated-max=2018-05-20T07:00:00-07:00&max-results=20&start=20&by-date=false	./palistudies_mirror/palistudies.blogspot.com/search/label/adjectives6887.html	(from https://palistudies.blogspot.com/search/label/adjectives?updated-max=2018-05-20T15:00:00%2B01:00&max-results=20&start=20&by-date=false)
23:41:11	98409/98409	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search/label/adverb?updated-max=2018-06-01T04:00:00-07:00&max-results=20&start=20&by-date=false	./palistudies_mirror/palistudies.blogspot.com/search/label/adverb29e8.html	(from https://palistudies.blogspot.com/search/label/adverb?updated-max=2018-06-01T12:00:00%2B01:00&max-results=20&start=20&by-date=false)
23:41:12	98457/98457	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search/label/adverbial?updated-max=2018-05-20T07:00:00-07:00&max-results=20&start=20&by-date=false	./palistudies_mirror/palistudies.blogspot.com/search/label/adverbial6887.html	(from https://palistudies.blogspot.com/search/label/adverbial?updated-max=2018-05-20T15:00:00%2B01:00&max-results=20&start=20&by-date=false)
23:41:13	98393/98393	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search/label/agent?updated-max=2018-05-24T09:19:00-07:00&max-results=20&start=20&by-date=false	./palistudies_mirror/palistudies.blogspot.com/search/label/agent159a.html	(from https://palistudies.blogspot.com/search/label/agent?updated-max=2018-05-24T17:19:00%2B01:00&max-results=20&start=20&by-date=false)
23:41:14	98487/98487	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search/label/agent%20noun?updated-max=2018-05-28T07:48:00-07:00&max-results=20&start=20&by-date=false	./palistudies_mirror/palistudies.blogspot.com/search/label/agent%20noun2b32.html	(from https://palistudies.blogspot.com/search/label/agent%20noun?updated-max=2018-05-28T15:48:00%2B01:00&max-results=20&start=20&by-date=false)
23:41:15	98457/98457	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search/label/agreement?updated-max=2018-05-19T03:56:00-07:00&max-results=20&start=20&by-date=false	./palistudies_mirror/palistudies.blogspot.com/search/label/agreementce25.html	(from https://palistudies.blogspot.com/search/label/agreement?updated-max=2018-05-19T11:56:00%2B01:00&max-results=20&start=20&by-date=false)
23:41:16	98441/98441	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search/label/alphabet?updated-max=2018-05-18T11:30:00-07:00&max-results=20&start=20&by-date=false	./palistudies_mirror/palistudies.blogspot.com/search/label/alphabetad9b.html	(from https://palistudies.blogspot.com/search/label/alphabet?updated-max=2018-05-18T19:30:00%2B01:00&max-results=20&start=20&by-date=false)
23:41:17	98345/98345	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search/label/AN?updated-max=2019-03-19T06:35:00-07:00&max-results=20&start=20&by-date=false	./palistudies_mirror/palistudies.blogspot.com/search/label/AN9b60.html	(from https://palistudies.blogspot.com/search/label/AN?updated-max=2019-03-19T13:35:00Z&max-results=20&start=20&by-date=false)
23:41:18	98473/98473	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search/label/antecedent?updated-max=2018-05-23T02:21:00-07:00&max-results=20&start=20&by-date=false	./palistudies_mirror/palistudies.blogspot.com/search/label/antecedentfbb1.html	(from https://palistudies.blogspot.com/search/label/antecedent?updated-max=2018-05-23T10:21:00%2B01:00&max-results=20&start=20&by-date=false)
23:41:19	98513/98513	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search/label/anusv%c4%81ra?updated-max=2018-05-18T05:52:00-07:00&max-results=20&start=20&by-date=false	./palistudies_mirror/palistudies.blogspot.com/search/label/anusv%c4%81raa7b0.html	(from https://palistudies.blogspot.com/search/label/anusv%c4%81ra?updated-max=2018-05-18T13:52:00%2B01:00&max-results=20&start=20&by-date=false)
23:41:20	98409/98409	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search/label/aorist?updated-max=2018-06-09T08:04:00-07:00&max-results=20&start=20&by-date=false	./palistudies_mirror/palistudies.blogspot.com/search/label/aorista434.html	(from https://palistudies.blogspot.com/search/label/aorist?updated-max=2018-06-09T16:04:00%2B01:00&max-results=20&start=20&by-date=false)
23:41:21	98473/98473	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search/label/apposition?updated-max=2018-05-19T07:00:00-07:00&max-results=20&start=20&by-date=false	./palistudies_mirror/palistudies.blogspot.com/search/label/apposition77ee.html	(from https://palistudies.blogspot.com/search/label/apposition?updated-max=2018-05-19T15:00:00%2B01:00&max-results=20&start=20&by-date=false)
23:41:22	98441/98441	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search/label/articles?updated-max=2018-05-21T09:18:00-07:00&max-results=20&start=20&by-date=false	./palistudies_mirror/palistudies.blogspot.com/search/label/articles9c9d.html	(from https://palistudies.blogspot.com/search/label/articles?updated-max=2018-05-21T17:18:00%2B01:00&max-results=20&start=20&by-date=false)
23:41:23	98612/98612	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search/label/aspect%20%26%20mood?updated-max=2018-05-24T09:19:00-07:00&max-results=20&start=20&by-date=false	./palistudies_mirror/palistudies.blogspot.com/search/label/aspect%20&%20mood159a.html	(from https://palistudies.blogspot.com/search/label/aspect%20%26%20mood?updated-max=2018-05-24T17:19:00%2B01:00&max-results=20&start=20&by-date=false)
23:41:24	98505/98505	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search/label/assimilation?updated-max=2018-06-22T05:21:00-07:00&max-results=20&start=20&by-date=false	./palistudies_mirror/palistudies.blogspot.com/search/label/assimilationf656.html	(from https://palistudies.blogspot.com/search/label/assimilation?updated-max=2018-06-22T13:21:00%2B01:00&max-results=20&start=20&by-date=false)
23:41:25	98425/98425	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search/label/augment?updated-max=2018-06-07T03:51:00-07:00&max-results=20&start=20&by-date=false	./palistudies_mirror/palistudies.blogspot.com/search/label/augment74aa.html	(from https://palistudies.blogspot.com/search/label/augment?updated-max=2018-06-07T11:51:00%2B01:00&max-results=20&start=20&by-date=false)
23:41:26	98457/98457	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search/label/auxiliary?updated-max=2018-05-24T09:19:00-07:00&max-results=20&start=20&by-date=false	./palistudies_mirror/palistudies.blogspot.com/search/label/auxiliary159a.html	(from https://palistudies.blogspot.com/search/label/auxiliary?updated-max=2018-05-24T17:19:00%2B01:00&max-results=20&start=20&by-date=false)
23:41:27	98377/98377	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search/label/base?updated-max=2018-06-04T13:00:00-07:00&max-results=20&start=20&by-date=false	./palistudies_mirror/palistudies.blogspot.com/search/label/basede34.html	(from https://palistudies.blogspot.com/search/label/base?updated-max=2018-06-04T21:00:00%2B01:00&max-results=20&start=20&by-date=false)
23:41:28	98377/98377	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search/label/case?updated-max=2018-06-04T12:00:00-07:00&max-results=20&start=20&by-date=false	./palistudies_mirror/palistudies.blogspot.com/search/label/casec4cf.html	(from https://palistudies.blogspot.com/search/label/case?updated-max=2018-06-04T20:00:00%2B01:00&max-results=20&start=20&by-date=false)
23:41:29	98473/98473	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search/label/causatives?updated-max=2018-06-22T05:21:00-07:00&max-results=20&start=20&by-date=false	./palistudies_mirror/palistudies.blogspot.com/search/label/causativesf656.html	(from https://palistudies.blogspot.com/search/label/causatives?updated-max=2018-06-22T13:21:00%2B01:00&max-results=20&start=20&by-date=false)
23:41:30	98425/98425	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search/label/clauses?updated-max=2018-05-23T02:21:00-07:00&max-results=20&start=20&by-date=false	./palistudies_mirror/palistudies.blogspot.com/search/label/clausesfbb1.html	(from https://palistudies.blogspot.com/search/label/clauses?updated-max=2018-05-23T10:21:00%2B01:00&max-results=20&start=20&by-date=false)
23:41:31	98489/98489	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search/label/co-relative?updated-max=2018-05-23T02:21:00-07:00&max-results=20&start=20&by-date=false	./palistudies_mirror/palistudies.blogspot.com/search/label/co-relativefbb1.html	(from https://palistudies.blogspot.com/search/label/co-relative?updated-max=2018-05-23T10:21:00%2B01:00&max-results=20&start=20&by-date=false)
23:41:32	98505/98505	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search/label/comparatives?updated-max=2018-05-20T07:00:00-07:00&max-results=20&start=20&by-date=false	./palistudies_mirror/palistudies.blogspot.com/search/label/comparatives6887.html	(from https://palistudies.blogspot.com/search/label/comparatives?updated-max=2018-05-20T15:00:00%2B01:00&max-results=20&start=20&by-date=false)
23:41:33	98489/98489	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search/label/complements?updated-max=2018-05-19T07:00:00-07:00&max-results=20&start=20&by-date=false	./palistudies_mirror/palistudies.blogspot.com/search/label/complements77ee.html	(from https://palistudies.blogspot.com/search/label/complements?updated-max=2018-05-19T15:00:00%2B01:00&max-results=20&start=20&by-date=false)
23:41:34	98457/98457	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search/label/compounds?updated-max=2018-06-04T07:06:00-07:00&max-results=20&start=20&by-date=false	./palistudies_mirror/palistudies.blogspot.com/search/label/compounds6637.html	(from https://palistudies.blogspot.com/search/label/compounds?updated-max=2018-06-04T15:06:00%2B01:00&max-results=20&start=20&by-date=false)
23:41:35	98489/98489	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search/label/conditional?updated-max=2018-06-07T03:51:00-07:00&max-results=20&start=20&by-date=false	./palistudies_mirror/palistudies.blogspot.com/search/label/conditional74aa.html	(from https://palistudies.blogspot.com/search/label/conditional?updated-max=2018-06-07T11:51:00%2B01:00&max-results=20&start=20&by-date=false)
23:41:36	98615/98615	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search/label/conditional%20clause?updated-max=2018-05-31T06:22:00-07:00&max-results=20&start=20&by-date=false	./palistudies_mirror/palistudies.blogspot.com/search/label/conditional%20clause61e1.html	(from https://palistudies.blogspot.com/search/label/conditional%20clause?updated-max=2018-05-31T14:22:00%2B01:00&max-results=20&start=20&by-date=false)
23:41:37	98489/98489	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search/label/conjugation?updated-max=2018-06-05T04:36:00-07:00&max-results=20&start=20&by-date=false	./palistudies_mirror/palistudies.blogspot.com/search/label/conjugation615d.html	(from https://palistudies.blogspot.com/search/label/conjugation?updated-max=2018-06-05T12:36:00%2B01:00&max-results=20&start=20&by-date=false)
23:41:38	98489/98489	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search/label/conjunction?updated-max=2018-05-31T06:22:00-07:00&max-results=20&start=20&by-date=false	./palistudies_mirror/palistudies.blogspot.com/search/label/conjunction61e1.html	(from https://palistudies.blogspot.com/search/label/conjunction?updated-max=2018-05-31T14:22:00%2B01:00&max-results=20&start=20&by-date=false)
23:41:39	98441/98441	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search/label/copluars?updated-max=2018-05-19T07:00:00-07:00&max-results=20&start=20&by-date=false	./palistudies_mirror/palistudies.blogspot.com/search/label/copluars77ee.html	(from https://palistudies.blogspot.com/search/label/copluars?updated-max=2018-05-19T15:00:00%2B01:00&max-results=20&start=20&by-date=false)
23:41:40	98409/98409	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search/label/dative?updated-max=2018-06-04T12:00:00-07:00&max-results=20&start=20&by-date=false	./palistudies_mirror/palistudies.blogspot.com/search/label/dativec4cf.html	(from https://palistudies.blogspot.com/search/label/dative?updated-max=2018-06-04T20:00:00%2B01:00&max-results=20&start=20&by-date=false)
23:41:41	98473/98473	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search/label/declension?updated-max=2018-05-18T16:00:00-07:00&max-results=20&start=20&by-date=false	./palistudies_mirror/palistudies.blogspot.com/search/label/declension5fbd.html	(from https://palistudies.blogspot.com/search/label/declension?updated-max=2018-05-19T00:00:00%2B01:00&max-results=20&start=20&by-date=false)
23:41:42	98521/98521	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search/label/denominatives?updated-max=2018-06-22T05:21:00-07:00&max-results=20&start=20&by-date=false	./palistudies_mirror/palistudies.blogspot.com/search/label/denominativesf656.html	(from https://palistudies.blogspot.com/search/label/denominatives?updated-max=2018-06-22T13:21:00%2B01:00&max-results=20&start=20&by-date=false)
23:41:43	98535/98535	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search/label/derived%20verbs?updated-max=2018-06-04T13:00:00-07:00&max-results=20&start=20&by-date=false	./palistudies_mirror/palistudies.blogspot.com/search/label/derived%20verbsde34.html	(from https://palistudies.blogspot.com/search/label/derived%20verbs?updated-max=2018-06-04T21:00:00%2B01:00&max-results=20&start=20&by-date=false)
23:41:44	98521/98521	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search/label/desideratives?updated-max=2018-06-22T05:21:00-07:00&max-results=20&start=20&by-date=false	./palistudies_mirror/palistudies.blogspot.com/search/label/desiderativesf656.html	(from https://palistudies.blogspot.com/search/label/desideratives?updated-max=2018-06-22T13:21:00%2B01:00&max-results=20&start=20&by-date=false)
23:41:45	98473/98473	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/search/label/diacritics?updated-max=2018-05-18T05:52:00-07:00&max-results=20&start=20&by-date=false	./palistudies_mirror/palistudies.blogspot.com/search/label/diacriticsa7b0.html	(from https://palistudies.blogspot.com/search/label/diacritics?updated-max=2018-05-18T13:52:00%2B01:00&max-results=20&start=20&by-date=false)
23:41:45	10540/10540	---M-Z	200	added ('OK')	application/atom+xml	date:Tue,%2003%20Jun%202025%2014:42:42%20GMT	https://palistudies.blogspot.com/feeds/6792441462754232258/comments/default	./palistudies_mirror/palistudies.blogspot.com/feeds/6792441462754232258/comments/default	(from https://palistudies.blogspot.com/2018/05/how-to-install-digital-pali-reader.html)
23:41:47	171104/171104	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/2018/05/how-to-install-digital-pali-reader.html?showComment=1546997719501	./palistudies_mirror/palistudies.blogspot.com/2018/05/how-to-install-digital-pali-readerf049.html	(from https://palistudies.blogspot.com/2018/05/how-to-install-digital-pali-reader.html)
23:41:48	171104/171104	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/2018/05/how-to-install-digital-pali-reader.html?showComment=1547062301058	./palistudies_mirror/palistudies.blogspot.com/2018/05/how-to-install-digital-pali-readerc07b.html	(from https://palistudies.blogspot.com/2018/05/how-to-install-digital-pali-reader.html)
23:41:49	171104/171104	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2003:23:01%20GMT	https://palistudies.blogspot.com/2018/05/how-to-install-digital-pali-reader.html?showComment=1571379024286	./palistudies_mirror/palistudies.blogspot.com/2018/05/how-to-install-digital-pali-readerec0e.html	(from https://palistudies.blogspot.com/2018/05/how-to-install-digital-pali-reader.html)
